id,label
1259706974524116992,true
1259707477404168192,true
1259715916289519616,true
1259739055354343424,true
1259739528308224000,irrelevant
1259740301100486656,true
1259753438868455430,true
1259781144549232640,true
1259814782464483328,true
1259840959547953155,true
1259882805355479041,irrelevant
1259882851354345481,irrelevant
1259883219761143808,true
1259902900672901121,true
1260021845387997184,irrelevant
1260030444185124872,true
1260047930385297410,true
1260050702157492225,no_consensus
1260065927799861248,true
1260066809643819009,true
1260071730472554499,true
1260077486538289152,irrelevant
1260096527835336704,irrelevant
1260097477702811648,true
1260097613396762624,irrelevant
1260106961938460672,irrelevant
1260108176269045762,true
1260110162058186753,irrelevant
1260114938443546624,irrelevant
1260119596465455104,irrelevant
1260122141711757313,misinformation
1260135588063113223,true
1260142964258541569,true
1260145585430188033,irrelevant
1260155229816774656,irrelevant
1260161220453306370,irrelevant
1260163875342696451,true
1260165959882428416,true
1260171095350616064,irrelevant
1260184825220096000,true
1260293620873207808,true
1260390845406048256,irrelevant
1260407712422060032,irrelevant
1260408570975150080,irrelevant
1260415722108317696,irrelevant
1260418965093793793,irrelevant
1260425597219733505,irrelevant
1260430608318201859,irrelevant
1260435411777748998,true
1260437138874798085,true
1260442528173699072,true
1260470113221951497,true
1260472170557386754,irrelevant
1260472876899205122,irrelevant
1260474409292267520,irrelevant
1260474961371807744,irrelevant
1260476503072088066,irrelevant
1260476842366193665,irrelevant
1260476998734004229,irrelevant
1260482508099026944,irrelevant
1260483393634123779,irrelevant
1260485844919607296,irrelevant
1260488183780904961,irrelevant
1260491204686381057,irrelevant
1260503519905357833,irrelevant
1260519860695470080,irrelevant
1260541203168112640,irrelevant
1260550244242034688,irrelevant
1260569026490773506,true
1260569421011132416,true
1260578016033492993,true
1260594281309286400,irrelevant
1260623367784108032,irrelevant
1260638517924777985,irrelevant
1260664359069470721,true
1260758994303385601,true
1260791462507118592,true
1260797054835732482,irrelevant
1260805211490115584,true
1260807661723017216,irrelevant
1260811396398247936,irrelevant
1260814672434876417,true
1260824589325590528,true
1260828204299763712,irrelevant
1260830620780859392,true
1260830732450062337,true
1260841457016922113,true
1260848045748436994,irrelevant
1260848170721894402,true
1260857735588933632,true
1260871356280786945,true
1260875107242610689,true
1260908859494772738,irrelevant
1260918916768989189,irrelevant
1261063494482317312,irrelevant
1261073551819452416,irrelevant
1261083940074524673,true
1261101239061757952,irrelevant
1261102289936236545,misinformation
1261104939570302976,irrelevant
1261123565006450688,true
1261133223335100418,not_sure
1261138959414882304,irrelevant
1261139942371217411,true
1261188771497734144,irrelevant
1261202014769303555,true
1261202244927549440,true
1261202625090826240,true
1261203689995407361,true
1261218077238112256,irrelevant
1261220821097279488,true
1261242855609098246,true
1261256917776621568,misinformation
1261265371388096512,true
1261305289422204928,true
1261426313228771329,irrelevant
1261509067270352903,irrelevant
1261517861018693633,irrelevant
1261517906413670402,irrelevant
1261562678452948992,irrelevant
1261565632866209793,true
1261575251210768388,true
1261584234352799744,true
1261589080837459968,irrelevant
1261591993529929729,true
1261620415622836225,irrelevant
1261642201630560256,irrelevant
1261671363493781505,irrelevant
1261732268143333377,irrelevant
1261785344174891008,irrelevant
1261833880639877121,true
1261884147926269952,irrelevant
1261943202577215488,true
1261988845467230209,no_consensus
1262004966798946304,irrelevant
1262014200509014016,true
1262042002885091333,true
1262133053318627330,irrelevant
1262181978515767298,irrelevant
1262187853305442305,irrelevant
1262194102441054217,irrelevant
1262196793237880832,irrelevant
1262203629315866624,irrelevant
1262205246354231296,true
1262206442691457025,true
1262224992076361728,true
1262228756862603264,true
1262230920427257859,true
1262237842270416896,true
1262257692489498624,true
1262268844107722752,true
1262269447856779264,true
1262281784982532101,irrelevant
1262281896018378761,irrelevant
1262282916278743041,irrelevant
1262284807549022209,irrelevant
1262286045720145922,irrelevant
1262290950207881216,irrelevant
1262294391529410561,true
1262299410576203782,true
1262300204042055680,true
1262301578318528514,irrelevant
1262301790143303682,true
1262305582670688262,irrelevant
1262309633596760065,irrelevant
1262314256877285376,irrelevant
1262321919736442882,true
1262322402379264000,true
1262324799474262021,true
1262349637882490880,true
1262363413507784709,true
1262371274350710784,irrelevant
1262384837899550721,true
1262392354415300610,true
1262413538514989057,irrelevant
1262422534722473984,irrelevant
1262504756708167680,irrelevant
1262509101243756545,irrelevant
1262563122079887361,irrelevant
1262563999217881090,irrelevant
1262581204144054274,true
1262596137632116741,true
1262598146984521729,irrelevant
1262601019587878912,no_consensus
1262603456201646081,irrelevant
1262604646486626311,true
1262607245897986048,irrelevant
1262611080854949889,irrelevant
1262611311499739136,irrelevant
1262611974573174784,true
1262647326088278016,true
1262657788947369984,irrelevant
1262661992751357952,irrelevant
1262664576648142848,irrelevant
1262681419165376512,irrelevant
1262681464467939329,no_consensus
1262686507023896578,irrelevant
1262705619296903168,true
1262705727178604546,irrelevant
1262707330799427585,true
1262714266093621248,irrelevant
1262722340523130884,irrelevant
1262731556419891200,true
1262855332671283201,true
1262898834444652544,true
1262899221927276545,true
1262911415368716293,true
1262922043152117760,irrelevant
1262956825563090944,irrelevant
1262973983131078657,true
1262980721985171457,true
1262996282718773249,true
1262997684522123264,irrelevant
1263001352197648385,irrelevant
1263008946521927686,irrelevant
1263029134306930689,irrelevant
1263030012405415936,irrelevant
1263040415881555968,true
1263084349974446081,true
1263171931789901824,irrelevant
1263180330900557828,true
1263227017408983040,irrelevant
1263234331125772288,irrelevant
1263273039392763905,irrelevant
1263329105224839174,true
1263335470286532608,irrelevant
1263335849925595136,true
1263358590217224192,true
1263361557494296576,irrelevant
1263374393658372097,irrelevant
1263380705674817541,true
1263399084309667841,irrelevant
1263399914144518150,irrelevant
1263407256168624129,irrelevant
1263414529548926977,true
1263428985431572482,irrelevant
1263500838212743168,irrelevant
1263506858930696193,irrelevant
1263509495487123456,true
1263536656679710720,irrelevant
1263564514810716160,irrelevant
1263618340263583744,true
1263685275580010498,true
1263715392637132800,true
1263740074417516544,irrelevant
1263743425427369984,not_sure
1263744600566448131,irrelevant
1263749235150778368,irrelevant
1263779480771997698,irrelevant
1263782584338636800,irrelevant
1263786797626044416,true
1263789893479620609,no_consensus
1263792906252488704,true
1263798970112868352,irrelevant
1263810289910157312,true
1263826441311064070,true
1263828656339578883,irrelevant
1263858426603466760,irrelevant
1263859467067617281,true
1263946012197924864,true
1264039221892964352,misinformation
1264042734060527616,no_consensus
1264163226788356096,irrelevant
1264168739236220928,misinformation
1264182550701858816,true
1264283156032532480,true
1264338840736522240,irrelevant
1264399161597652992,irrelevant
1264412561430253568,true
1264456861572575232,irrelevant
1264501074771079168,irrelevant
1264533837163507715,irrelevant
1264538277064785920,true
1264557487178407936,irrelevant
1264569109825458176,true
1264703978798972934,irrelevant
1264708520798154753,irrelevant
1264710780068347904,irrelevant
1264710780076736513,irrelevant
1264710780106076160,irrelevant
1264710780118654976,irrelevant
1264710785680326658,irrelevant
1264710787009896451,irrelevant
1264754576156004353,true
1264779900692557824,true
1264794962404577280,true
1264795350679711744,true
1264822768824008704,true
1264886742206668800,irrelevant
1264895965204369409,irrelevant
1264912236692176898,true
1264918249038401544,irrelevant
1265053540126388224,true
1265060421012123648,irrelevant
1265067932943441920,true
1265073298007719936,true
1265079612561752064,true
1265131815116963840,no_consensus
1265144137445072896,irrelevant
1265163304126697472,true
1265168640170573824,irrelevant
1265196128993189888,true
1265225045011562496,true
1265242933688557569,true
1265271447733194752,irrelevant
1265385216639631361,irrelevant
1265478121618202625,true
1265502078664925184,true
1265510373932830721,no_consensus
1265512184647430144,no_consensus
1265514038030741510,true
1265514054715613186,irrelevant
1265525195546275846,irrelevant
1265533259901030400,true
1265538867270205443,true
1265556324236038151,irrelevant
1265556607586492423,true
1265559137980645380,true
1265564160873635840,true
1265564935909761025,true
1265573726306865154,true
1265579923978113024,true
1265582227695386624,irrelevant
1265598685267795972,true
1265603258225061888,true
1265634869335351298,irrelevant
1265663551261163520,true
1265734462018514944,true
1265767876725600256,true
1265771128422727680,irrelevant
1265771128422727680,misinformation
1265803720161325056,true
1265810373279535105,misinformation
1265814259797233665,true
1265864339359219717,irrelevant
1265919964982112256,irrelevant
1265925251487035392,true
1265926115262033921,irrelevant
1265947448339390464,true
1265971736274628608,true
1266053213171486720,true
1266129854388301824,true
1266147168101871617,irrelevant
1266209202390790150,no_consensus
1266209390782111744,no_consensus
1266209856366641154,no_consensus
1266210094187831297,no_consensus
1266210281421602816,no_consensus
1266225283008532480,irrelevant
1266230297902772225,true
1266236719776411648,irrelevant
1266258062848876546,true
1266266783071088642,irrelevant
1266282346581393410,irrelevant
1266287643068755970,true
1266331275188752386,irrelevant
1266339388872687618,true
1266344182592962561,true
1266345626976915456,true
1266346696537042945,irrelevant
1266363530107707399,irrelevant
1266424765272776707,irrelevant
1266530849421316096,true
1266558639570993152,irrelevant
1266565950561636352,irrelevant
1266593922803019777,true
1266599443790327809,irrelevant
1266614959250653184,true
1266639476098400257,true
1266641914113044482,irrelevant
1266646632105459712,no_consensus
1266689955201314818,true
1266704118652923907,true
1266708912000036865,irrelevant
1266715337690681344,irrelevant
1266737893118078976,true
1266740971812814848,true
1266752510989078528,true
1266753747826257920,true
1266758871382552578,misinformation
1266772320187674624,irrelevant
1266788627104718849,true
1266863733743087617,true
1266868246319443969,true
1266872302588870656,true
1266906699471839232,true
1266946549864488963,irrelevant
1266952580095082501,true
1266953844904214528,true
1266977545913655297,true
1267002385752133636,true
1267002842000187392,true
1267023577339002882,irrelevant
1267033092922826752,true
1267047216369135618,irrelevant
1267067164231716865,true
1267109338297978880,true
1267230991577305089,true
1267248185686339585,true
1267258958982647809,true
1267296160382775298,true
1267308111645167616,irrelevant
1267333015903952897,true
1267333072187523072,need_expert_judgment
1267333322616631297,not_sure
1267333994078560256,irrelevant
1267349141421608960,true
1267364150587637761,irrelevant
1267432154985881601,true
1267478949078040577,true
1267511440652427264,true
1267562164228722690,irrelevant
1267577096055992332,irrelevant
1267600183723880448,true
1267614295736463361,true
1267638988799688704,irrelevant
1267652951478202368,true
1267658702279958530,irrelevant
1267660109787717633,true
1267673029926100992,irrelevant
1267710879589642240,true
1267721621982175232,true
1267727623125258240,true
1267734758391525378,no_consensus
1267734961303543808,no_consensus
1267735850906980352,no_consensus
1267736854142390272,true
1267740161871241217,true
1267740589212172288,true
1267772062011015169,true
1267781980139040773,true
1267795693353275392,true
1267820611889270792,true
1267822528698830848,true
1267824974959480832,irrelevant
1267831865932566528,true
1267877985815838720,true
1267978064887074816,true
1267980349251846144,true
1267981462948638722,true
1267989381886902273,irrelevant
1268007401409720320,true
1268069748748648448,no_consensus
1268069979443785729,no_consensus
1268070365395206145,no_consensus
1268073865952915456,true
1268077010330492929,true
1268078766120562689,no_consensus
1268086643136827392,true
1268087017214111744,true
1268103662150094853,irrelevant
1268109895397605378,true
1268112151010410497,irrelevant
1268170341026639872,true
1268171871201177603,irrelevant
1268175764597248008,true
1268310775174578176,irrelevant
1268319764335570944,true
1268349511983697920,true
1268380662907584514,irrelevant
1268389862605914112,true
1268400727342247936,true
1268403365815283712,true
1268403975461564416,true
1268406414457872384,true
1268432510670659584,true
1268480110673358848,true
1268490959198646272,true
1268501597463752707,irrelevant
1268503109912850433,true
1268541997742272512,true
1268611109528821760,true
1268627884739948544,irrelevant
1268721301088202753,irrelevant
1268728281068564481,true
1268745787099549698,true
1268747031205613569,true
1268795941588332545,irrelevant
1268797451588128770,true
1268800795920613378,true
1268810376348446720,irrelevant
1268812196462522369,true
1268820290240278528,true
1268857741163945984,irrelevant
1268905895498354690,true
1268908902290206720,irrelevant
1268915521409277953,true
1268978657625665538,true
1269007292013273088,true
1269056924479361029,irrelevant
1269058459443462144,true
1269065488736219136,true
1269091496680013824,true
1269101015569059841,irrelevant
1269114863730769930,true
1269122309509591040,true
1269161726135504898,irrelevant
1269172587226992642,misinformation
1269174323161399296,irrelevant
1269248052809871360,true
1269302154583367680,true
1269322826948816896,irrelevant
1269371666204950530,irrelevant
1269421890063523843,irrelevant
1269441429392076800,true
1269464233755815936,true
1269469011537879040,true
1269475929861918725,true
1269484220809981952,irrelevant
1269519098863423488,true
1269532339878543361,true
1269557279545716736,true
1269576495279886336,irrelevant
1269618929187483650,true
1269627291522478081,irrelevant
1269634536054259712,true
1269640032299765765,true
1269661287136493571,true
1269773325846433793,true
1269790842082004993,true
1269827358350966784,irrelevant
1269850100299268097,irrelevant
1269856517383008259,irrelevant
1269876884902490112,irrelevant
1269922557680967680,true
1269927681879093248,true
1269928303701274624,irrelevant
1269957090400858112,irrelevant
1269967146349735936,true
1269971050730713088,true
1269990803222528000,true
1269994556608483328,true
1270007758834655233,no_consensus
1270205755589685249,irrelevant
1270221620871745537,irrelevant
1270231863106437120,true
1270233924128501761,true
1270234496420413442,true
1270244625358508033,true
1270253335824613382,true
1270254074588303360,true
1270256011207737344,irrelevant
1270270544525459456,true
1270289143789228033,true
1270327831667437568,true
1270332194259480576,irrelevant
1270336221475201024,irrelevant
1270336653630963718,true
1270338826490179584,true
1270366609903718400,irrelevant
1270517888248680449,irrelevant
1270526841426554880,irrelevant
1270543180002283520,true
1270547129258278912,irrelevant
1270567754362507265,no_consensus
1270583648316559360,true
1270593328992489474,true
1270593748913643520,true
1270594181732298755,true
1270597337874747394,true
1270600112209711104,true
1270602736367661059,true
1270605279659388928,true
1270616736589664257,true
1270617761358548992,true
1270617838890315777,true
1270618198874877957,true
1270619824469577728,true
1270624898260430849,irrelevant
1270626981336342528,true
1270628392174411776,true
1270637718767198209,true
1270646128250433547,true
1270678533547778053,true
1270684089675182080,misinformation
1270702731502682115,true
1270702777270861825,true
1270702914755952640,true
1270707286038757382,true
1270715506698317825,true
1270717427995697152,true
1270749894882455553,true
1270756371261251587,irrelevant
1270758586185134088,true
1270887502748868608,not_sure
1270888934092836864,true
1270909256296882179,true
1270924970378571779,true
1270926379979141120,irrelevant
1270930151862222848,misinformation
1270951867191668736,misinformation
1270985552876072960,true
1270987290827882496,true
1270987835810525184,true
1271004745025503233,misinformation
1271029677251944449,true
1271040107806486528,irrelevant
1271049816961761281,misinformation
1271056246318096389,true
1271064503220948993,true
1271079183272292352,irrelevant
1271083600335626247,irrelevant
1271089553563160577,true
1271109749304508416,true
1271183818154668033,true
1271216669814226946,irrelevant
1271279063223554049,true
1271285861389221894,true
1271297956172333056,true
1271313933052203010,irrelevant
1271329649285464065,true
1271339223291883520,true
1271343328802615296,true
1271343557840785408,true
1271357719455215621,true
1271373416281464834,true
1271384520462196736,true
1271386402412834816,true
1271386793712078848,true
1271397322480447488,true
1271411644631879680,true
1271418270688489472,irrelevant
1271423138836942848,true
1271430272009990144,irrelevant
1271605621750591488,irrelevant
1271613938904510464,true
1271652446067023873,true
1271771569228926976,true
1271780999391666177,true
1271789801419743232,true
1271803279102500875,true
1271812483003699201,true
1271942651730751488,true
1271984093303984130,not_sure
1271988628869308417,irrelevant
1272002983492911105,irrelevant
1272009503018385409,true
1272026493841899520,true
1272035787387912192,true
1272036370106642432,true
1272039325698420737,true
1272069074470789121,true
1272073798867578881,true
1272077205300903937,true
1272132672123334657,true
1272150429074288640,true
1272168304870715394,no_consensus
1272173547104813058,irrelevant
1272175190743502848,true
1272222864268091392,irrelevant
1272294412781903872,irrelevant
1272335313424117760,true
1272353428568588293,irrelevant
1272382372403482624,misinformation
1272386316940931073,true
1272388790300991488,true
1272425508563644416,true
1272425950727122945,true
1272426418450780160,true
1272426768079613953,true
1272437030086037504,true
1272481873092947968,true
1272528155392258048,irrelevant
1272537238698520576,true
1272563916757856256,true
1272637965253005312,irrelevant
1272647648948785152,irrelevant
1272747178146988032,true
1272785494758182912,true
1272787556959125505,true
1272808944881238022,true
1272817052277862400,true
1272817157168984065,true
1272828523317620736,true
1272836107374260227,irrelevant
1272840355818254337,true
1272851898157023235,irrelevant
1272853880036978689,true
1272861621182844928,true
1272879355937517568,true
1273109172465348608,irrelevant
1273158999400157184,irrelevant
1273178165029081093,true
1273192169197588480,true
1273256100117110784,true
1273278841289535488,no_consensus
1273285033445355520,no_consensus
1273365063445823489,true
1273385624184201216,true
1273425976588787712,irrelevant
1273427950700904449,true
1273441760476200960,irrelevant
1273500537519038464,no_consensus
1273508268996952070,irrelevant
1273548185340792838,true
1273555749499662336,true
1273557089562968064,true
1273564346199576579,irrelevant
1273575050906464258,irrelevant
1273585175666946053,true
1273605772279050241,true
1273620696757874691,true
1273622358717280256,no_consensus
1273627468096626689,irrelevant
1273638378127294464,irrelevant
1273746878585114624,irrelevant
1273819821075914752,true
1273827861829259264,irrelevant
1273875767068291072,true
1273876567597277185,true
1273881114818609154,true
1273889047383928832,irrelevant
1273917120980480000,true
1273918528236564481,true
1273929387692437504,irrelevant
1273965388661788672,true
1273989243186982912,true
1273997162775408640,true
1274076263397933059,irrelevant
1274122764929183744,irrelevant
1274181428050137089,true
1274204679774318594,true
1274231460140994562,irrelevant
1274231774416039938,true
1274255299533135873,true
1274258256911716352,irrelevant
1274264812197797889,true
1274278480671150080,irrelevant
1274324270378876931,true
1274475810787741696,true
1274476234496303104,irrelevant
1274510977950572544,true
1274539611562352640,true
1274560679819849728,true
1274694483800657921,true
1274722502397186054,true
1274750718507921409,irrelevant
1274761846738698240,true
1274930456081821700,true
1274937979383844865,true
1274977497193431041,true
1274996552293994496,irrelevant
1275022075279757312,true
1275023528031514626,true
1275025413324955650,true
1275029580948975619,irrelevant
1275053851435925508,misinformation
1275059245650792448,true
1275068418052386821,true
1275096516193968129,irrelevant
1275229630484496384,true
1275230141128544258,no_consensus
1275272783883206657,true
1275288340477038592,true
1275294354345607169,no_consensus
1275299901174210560,irrelevant
1275313960837771265,irrelevant
1275328246364565505,irrelevant
1275359789359304705,irrelevant
1275369172789166080,true
1275369393803804672,true
1275369875666374656,true
1275374970105978880,true
1275384070390738944,irrelevant
1275385652549320707,true
1275387827950243840,irrelevant
1275394431592488961,true
1275396649162964993,misinformation
1275411672035782657,true
1275415671967346688,true
1275435140806610945,irrelevant
1275550393989136384,no_consensus
1275553576719286272,true
1275611696506327042,true
1275616579896528896,irrelevant
1275622566300774400,true
1275645840724549634,true
1275661205697433602,true
1275662576228216834,true
1275664015885250562,true
1275664896760430597,true
1275665438517743616,true
1275666191835693058,true
1275666193827971080,true
1275680131240116225,true
1275686388764151809,true
1275693694264410112,true
1275694911912894466,true
1275702099582607368,true
1275723978787741701,true
1275734928236466178,true
1275754757471080450,true
1275763278275174400,true
1275764189487915008,true
1275764790820917249,irrelevant
1275773619428196354,true
1275781356409155584,true
1275781479952343041,true
1275793070341185536,irrelevant
1275807023448256512,true
1275862403729756165,irrelevant
1275902152414654464,true
1275934541736103938,true
1275991664612409344,true
1276000170547613696,true
1276009725662859265,true
1276016224602746881,true
1276024586329415682,true
1276035168407482368,true
1276035305359863808,irrelevant
1276039828035928065,irrelevant
1276054240318767104,true
1276055529073213441,true
1276056813113229312,true
1276063692237332480,true
1276088128818647040,true
1276090139408650240,true
1276092614630993920,irrelevant
1276117301993955329,no_consensus
1276117927226310656,no_consensus
1276119996985294853,true
1276150166756700173,true
1276221793385267201,irrelevant
1276297764754735104,misinformation
1276298302158323712,true
1276304655916515329,true
1276312507708108805,irrelevant
1276367989462294528,true
1276378578515406848,irrelevant
1276394032999002113,true
1276400941432926208,true
1276417626495827968,true
1276422557978234880,true
1276433149958881280,true
1276447701521985538,true
1276455181874388992,true
1276472949671751683,true
1276569398447181824,true
1276634577184817152,true
1276660711033237504,irrelevant
1276691100867145729,true
1276719328440664065,true
1276759663921426433,irrelevant
1276791770332794880,true
1276830609361362944,true
1276842280398118914,true
1276926424679669760,irrelevant
1277106972668473344,irrelevant
1277120934080438274,irrelevant
1277416968304222208,true
1277434182130491393,true
1277443750151589888,irrelevant
1277444439120637954,true
1277452491492188160,true
1277468024639897600,true
1277468352152133632,true
1277471215641194496,irrelevant
1277472580807479298,true
1277477241958457344,irrelevant
1277481967588528128,true
1277502416238161922,irrelevant
1277526076336435201,irrelevant
1277536369733033986,true
1277555434438549504,true
1277558907280322561,true
1277559312676581382,true
1277598204045873153,true
1277605052601925632,true
1277646377032445952,true
1277707176002285569,true
1277741246065172480,true
1277751192144109568,true
1277779817597812736,irrelevant
1277802310207336448,true
1277819019613974528,irrelevant
1277824954252181504,true
1277847919694135297,misinformation
1277878299872514048,true
1277880078127390720,true
1277899986546630658,true
1277931566610538496,true
1277946465168564227,true
1278104559307689992,true
1278137006241878016,true
1278162759503482880,irrelevant
1278230178100121600,true
1278294064568426497,irrelevant
1278298867029561344,misinformation
1278304849579270144,true
1278350360831131648,true
1278496909951250432,true
1278501166649933827,irrelevant
1278509708811177984,true
1278553123150159874,true
1278562014877511682,true
1278563114363965440,true
1278581573068238848,true
1278581946688430081,irrelevant
1278601614685847552,misinformation
1278620293058097153,irrelevant
1278626728420601856,true
1278629774575845378,true
1278631666722852864,true
1278632062728036352,true
1278633796573687809,true
1278634373915369474,true
1278777476936658944,true
1278863590796083202,true
1278864213792997376,true
1278869283074789376,irrelevant
1278897775770361856,irrelevant
1278901571519229954,irrelevant
1278987906200158208,irrelevant
1278990850899369984,true
1278991058311897089,true
1278991923823271937,true
1278999813187448833,true
1278999857974308870,true
1279012525887983617,true
1279069065131077632,true
1279202079592996864,not_sure
1279202773855166466,true
1279244550909726720,true
1279294349629460480,true
1279303108904890372,irrelevant
1279338455361744904,irrelevant
1279355149643689984,irrelevant
1279358122415411200,misinformation
1279368107337879552,true
1279417723194245122,no_consensus
1279419115158089734,irrelevant
1279458855215226880,true
1279677508598689792,irrelevant
1279687576765345793,irrelevant
1279722198421270528,true
1279782858723229696,irrelevant
1279789393117540353,true
1279792753312821248,not_sure
1279952555859234817,true
1279959297863020545,no_consensus
1279991246967066624,true
1280027024422105088,misinformation
1280040458253529088,true
1280174601511682066,misinformation
1280276370443173889,irrelevant
1280352015479160832,true
1280359518157672448,irrelevant
1280363134100762624,irrelevant
1280406850685382656,irrelevant
1280419224117063682,irrelevant
1280445797922824192,true
1280453163904937985,misinformation
1280466859242909696,true
1280529878891151361,true
1280652847055544320,true
1280673338847670272,irrelevant
1280742995952676865,true
1280756144567472128,true
1280877998141562880,irrelevant
1280952091704344576,irrelevant
1281114345041039361,true
1281156955436810240,true
1281160195377213440,irrelevant
1281163385137070080,irrelevant
1281189136506867714,true
1281199293026590721,irrelevant
1281202386145509376,true
1281209847518814208,true
1281210279397744642,irrelevant
1281286769887965184,true
1281304749363441664,true
1281315690494849024,true
1281409958496485381,irrelevant
1281423998828544006,true
1281434721109651457,true
1281442407867838464,true
1281452645153222656,true
1281454349768470528,true
1281484673118396420,need_expert_judgment
1281506952904753152,irrelevant
1281530792842113024,irrelevant
1281541353478909952,true
1281558872910487555,true
1281791712537358337,true
1281961498542092289,true
1282165767123816448,true
1282185523180613632,irrelevant
1282211860905955328,irrelevant
1282257620103884801,true
1282307975051268096,irrelevant
1282349467845435393,irrelevant
1282438347458252801,irrelevant
1282498081754243072,irrelevant
1282513633159897088,true
1282521695824121857,true
1282531712480604160,true
1282544543619878912,true
1282548820748861441,true
1282573900572844044,true
1282574529005449217,true
1282583639897841670,true
1282612543756931073,true
1282631628632715265,true
1282642110559195138,irrelevant
1282653651681644545,true
1282670081638449152,true
1282685144579489792,true
1282740477566033922,true
1282849994664361984,true
1282890576568836096,true
1282892884732076033,true
1282898798956535810,irrelevant
1282901522859188225,no_consensus
1282913946039508992,true
1282928250683940864,true
1282949702464372736,true
1283029794955956224,true
1283115657203052544,true
1283176454990303232,irrelevant
1283243274484846592,true
1283264784494804992,irrelevant
1283288001330548736,irrelevant
1283325005384876032,true
1283327148376260609,irrelevant
1283376255895650304,true
1283388811343364096,true
1283394239817060353,true
1283604276464369665,true
1283620210256211969,misinformation
1283673817362190336,irrelevant
1283693734312456193,true
1283721079190466561,irrelevant
1283727630819192833,true
1283753776914948099,true
1283908670858747904,irrelevant
1283936979655159810,true
1283948032543916032,true
1283955688448774146,irrelevant
1283972913222352896,true
1283987805127901184,true
1284003194037657600,irrelevant
1284013585706782720,true
1284036716597260289,true
1284298122483707905,true
1284322069195427840,irrelevant
1284397890140610560,true
1284448124988125185,true
1284528185690947584,irrelevant
1284691063748177920,true
1284787923703836672,irrelevant
1284823513426128900,irrelevant
1284848977381191681,true
1284861356865273857,true
1285021618704539648,true
1285062464791408640,true
1285077090983768065,irrelevant
1285116187140128771,true
1285152534282346496,true
1285171413414932482,irrelevant
1285216796975476736,irrelevant
1285224954225496065,irrelevant
1285350603799969792,irrelevant
1285361156744347648,irrelevant
1285380229611962368,misinformation
1285389373639294976,irrelevant
1285399899492610049,irrelevant
1285430561956405248,true
1285452959929610240,true
1285464274844839936,irrelevant
1285499646287024128,true
1285544871013449729,irrelevant
1285557357515137024,true
1285560380689747969,irrelevant
1285566508890898432,true
1285568485527937025,not_sure
1285584452031111170,true
1285593419629248512,irrelevant
1285607243510095873,true
1285632383123955714,true
1285652671140069377,irrelevant
1285678695919882243,true
1285691911970357248,irrelevant
1285692004391890945,true
1285723870733971457,irrelevant
1285732459007610888,true
1285732990623133696,misinformation
1285735948844769281,true
1285741127589453824,true
1285749234721935363,true
1285756315885658114,irrelevant
1285758166701969409,irrelevant
1285769759665971202,true
1285785022604046337,true
1285791546399326209,irrelevant
1285796008094339073,true
1285801501772754949,true
1285804188761382912,irrelevant
1285812074896150531,true
1285822780538159104,irrelevant
1285836112682815488,true
1285837386044276737,true
1285843612467527680,no_consensus
1285848730017488897,misinformation
1285851506613207040,no_consensus
1285860251091140608,not_sure
1285861011778441216,misinformation
1285865988869640192,not_sure
1285867189849845760,true
1285874840168087553,true
1285875432433147904,irrelevant
1285881420389535744,irrelevant
1285901895828230145,true
1285922766554718215,irrelevant
1285928849457512449,no_consensus
1285961568027648005,irrelevant
1285973630443085825,irrelevant
1285991632265818112,irrelevant
1286054920056197122,true
1286087129425039360,irrelevant
1286100498051764224,irrelevant
1286140736300175363,true
1286155589203025920,true
1286163139340275713,irrelevant
1286164166122844160,irrelevant
1286185293150740480,true
1286204471857623040,true
1286217452930514944,true
1286221386684522496,not_sure
1286227980985856001,misinformation
1286229251897745409,true
1286233824544735232,misinformation
1286238037173657600,irrelevant
1286239932978040837,irrelevant
1286242638778322944,irrelevant
1286247127912349696,true
1286265018263015424,true
1286267314975858690,true
1286273240407523339,true
1286278794320310273,true
1286285155234017281,irrelevant
1286286217575727106,irrelevant
1286293257610305536,true
1286306097528098821,irrelevant
1286318695996850176,irrelevant
1286340839933968387,true
1286350839632855041,true
1286371179888967680,misinformation
1286388867021410304,no_consensus
1286392027681193984,true
1286413942927945728,irrelevant
1286463744072024064,true
1286470648244641792,true
1286481225520119813,misinformation
1286487694399348737,no_consensus
1286491290679382016,true
1286498455041372160,irrelevant
1286502198113759232,irrelevant
1286516834951237634,irrelevant
1286519551211921408,irrelevant
1286520551742164999,true
1286524769240662021,true
1286529549380005888,true
1286534473459220485,irrelevant
1286537440669253632,irrelevant
1286538925876494336,irrelevant
1286541034046906368,irrelevant
1286548555126075392,true
1286555091860824064,true
1286555663108202497,irrelevant
1286564129944113152,true
1286575621871525893,irrelevant
1286580641895600128,irrelevant
1286584261789675521,irrelevant
1286587863199440898,true
1286598779521695744,true
1286605430290964480,true
1286605819497283584,true
1286606693841768449,irrelevant
1286607103533039616,true
1286608460814012418,true
1286617125281570818,irrelevant
1286618158476845056,true
1286623802416218112,true
1286629748450512897,true
1286635435553218560,irrelevant
1286640196570755077,true
1286647545377124358,irrelevant
1286649904060698625,not_sure
1286650983750148097,true
1286652438783565825,irrelevant
1286653262964199426,irrelevant
1286656913078284289,irrelevant
1286656970439536641,irrelevant
1286669589879824385,irrelevant
1286677139081662464,irrelevant
1286697744279539714,true
1286722949559459840,irrelevant
1286731121443524609,true
1286746860573437953,no_consensus
